bitcoin address,wire amount,credit card
1NshLNMxYwcDsyg3V79MXhqcWcmGbBuZfg,$9401.46,3583040137730706
15XKB7MkGfi9vo8C9srxzbxeSatbyyP9Ta,$8260.04,5370820804374843
1J1RaiySoqTH56HbYukjH38LR12946tx5Z,$4391.41,4017952537161080
1BS4drv4GcKkwYNu2JnkzHihGaTrNDmF6X,$8806.69,3541020141564334
1FgeQCusnbZktwDm8Go6pe6TYcJ4smyHex,$2901.48,3557099059677669
15CrFfdFi7z4y3ofbJ8PqzHejLqEsH9rHd,$7645.80,3565387306113632
1QEioApYLpmKgb6Lj2gNvDJJNyQx8fWqfJ,$981.99,5641825569732542
1HN8CvqjcV7zTeZtTH9KKC7ji7HvQxBq8U,$7058.58,6771119103154642516
1EWWq8MzydLhaejJ6WAJL7J4H173ZrEVAD,$2728.05,337941785101113
12dSageGk5CaUvtvm5fH6MYkyCXt5VoiBd,$1020.97,3528603601208687
18NiVSotrgvjWta3GCGncYUGZctr9wB4rC,$2268.80,3544276892742936
1AKtpa3rZds6LcRXgp19VuiADNv5Y4wVo5,$4347.04,5201026210079407
1G3htgytBguxqhR5qjq5EbeLaxz2awqQfi,$6178.84,3535280299533758
14wtFks9v9TR5vboqZnTJVqU6vvLQeGmA5,$5492.34,6333330480882022
13F316W2rtFztKtcH2yk5jJzWvvQ51usnL,$5176.02,201837568044657
13Xs27yg1eFR7dTC2pLeV31Edr3kn8RK8c,$1183.85,3576691275107609
13jYcBhsWQnac1tCztFc3v2QsGVwXZQrcq,$2950.78,3575785730447351
1LYFefbFKKEkEEte34ubEdLNbk7QVnNw9y,$9936.33,201913061563418
14dyTn95hWg2pjXXctj1m1imcmxEG5FBoe,$825.29,3534481327330891
14ViWBkZzrBf6QQBrZJ7JEAa5Xs8ezzub5,$8970.92,3548000068697534
18wudMGBy8KCENnYsacCXx47EgoRpJNTuY,$5610.33,3543785527860351
1FWmwNYmL1CsG6Hf6M3Vbo3x7RhkjEmazZ,$9758.43,5610202018917479
1gcXn34x2Xd76AhNwi3u6Q5tXJBJ4hRLu,$326.63,372301012928927
1AS1NXWrTxJYsTZ9iW4UeMqKjwspaGgMdy,$6416.02,3546130667384036
1H75cLFmxceSvXUzwsr6AgyUh3TxqcwbCL,$751.34,3581231672667419
12tg1nKwTP3sFGttNNXbBouRTE2x1hez2i,$3957.75,3569033047403991
13de3aCeBFgAMka59k9MkcidukMmeXmsXn,$3722.01,4844507185436694
1GrGiDXddnngWcg1nWrV8go6NhMeUbF4Hi,$2036.49,376259507909354
1HpRWdKiP5sAd1c8T2GbhdRBWas4Mww8NC,$3062.67,3539914604945432
16mP2syBeMnTa7CSAWYt4ugUBnWaMPVLyz,$4751.47,3550964291111719
1FgNgyLy1C2dV7woD7dHbGTYG5WEQ8oHsD,$9765.60,5199361044477798
133fmZcKwFfm582bZbYmbQedE1hNwcrm4Z,$5420.14,3561943046131195
1LMYMSusArS3NoaCfoCqQMWvCGcn27xf5E,$3418.73,3552915337872415
1BuKvQgKgWFp1o8je1H3Cmx7iUSJxFri6r,$9015.60,372301604217275
1ECrKNBiL2WHg7Rhs4Zz31qZJvYoWjyoTQ,$2733.96,4508345778628709
12rGm3U8KjfX11wgYUZHFyrnrWGRt2izPd,$3098.37,201775609865526
1PShffMwrzpPNHkCeoFs8Dd5GkJPVr8Te9,$2350.62,4917554439050584
1NN8tQJ4QuuQmfk8KWEPUvsdd3MUo4ckbQ,$4418.47,3580041421361714
17AYxzTu3KjPS8YR2pHKTfg3YuUfZRy9MN,$9880.99,30180295145167
1E4iTKG5eRYGJmTWYaWSArcg37aAviEZd2,$2487.58,4026687512932530
1N9dzdfNfexwfmfCr4g3sHKK2tMwavR8nz,$9188.57,5439829880776077
1MBdcsFyQS9pDjxugfj63o2E3ZbsorXZxT,$5692.51,3583523619717200
1FwSNqUnrN6jiXaKMVgBYi94b93SfVk5wF,$3159.69,4508920004899363
1Nnr1yAH2762WNszBWooN1tQuYedr7eA3R,$3946.74,3552026067445941
1HafLMq1S4Qft7BTWCiLHAnzLrBtgdCJmL,$7231.32,5372307308922655
17A8cJzA5WS346dKMmDK6wd2thpEocTk1g,$9071.16,3534405361458904
1JZiCyfaxpUk5kHX7EgLZXzLJDE9fP3TBF,$5651.67,5893586180143494
1Gz9H51pfBGgpYo68A19ZahzneEfBCzsx2,$799.89,345030970700333
1FiZpZFFAMyrN56P2i2k9Q2Fnmc7pRKH1X,$1666.34,5002359384077647
1ChFiCHa9uZ58Ajzfwtp3CN895obhidKzg,$8343.34,67097079421898799
16ECyhMDD5ZSrwQ7JT2fncS75HL1jc16R7,$3110.70,4175004381761892
1JLwtR4U3wkzi2YTQhauJHbWGeietcCRBp,$3946.60,4905128478749127
13oQ6Z81NvSumwoT4NnawZTGVcHLFPcTaU,$2938.08,5408795610775035
14T7h8QPUe4ewbSFS79gek8w6XafggZ3xP,$3798.83,5641824226525231370
1oymhtrouhtLbdvYDPMnucuV6yYzBcajx,$7071.69,3589128367873520
1AwvVCNAvoRzUHp9UUVrmTvsZ1y88g28eD,$706.57,5326892809216159
1HoYHjz8AYMqiJ9GZcNHaa5ZvZysoojjYE,$7498.23,633110535764347456
19Rng3YFz93rvPXYWM7XVJZ5DMJFrfqpor,$552.59,3551162694323473
1CxeFx3zwzN28ZELjF9MBDSkjHpTsEDekP,$5997.97,3555702522595796
1MgvFwVMWfFmcrgiidBWjjnyQEfV198VN8,$525.60,5423812446112068
1Ld6JVwxybVzLfsonfGFYajMrhShNh2589,$8421.63,3560754943233039
149JiemUQmT7i1c3QJvSoD2bawHviMH5Vc,$6247.49,677154933125203167
1FHG4B1hMmpLhGHSC3XRe5H4tVKL989ctG,$4964.48,3535532422787036
14MPndPS92zUBeCJ55jGjhdTreHH8zEDmk,$4659.14,3567690733821844
1BtVBwyaHYgXBjW6GRJ8u6kTBdocuTuQs,$7834.27,5038765110853784996
14iWLLjD4MaP6q4EgdBvojSFTMZ6DdvCJE,$4064.84,670984788799071071
12jm7NB13K5YuRDQriQdJkHwUeW68aBKhT,$6615.89,4905787064484603
1DDLY9Qoz9domHmMZZsCDCz46uaxtqzekG,$4378.16,3586442503687568
1GQmCTQvhiNiu5BVbMJjR57M3PNFKABFJB,$2184.20,3565152131565871
1422gPnS3nReFZG3C1MDNtZWsJ17ttYzYz,$8553.77,5602235851335730
1NDNTbpAzzGyVYT5f1L45SYs7fTVnDovWA,$3828.49,3566656715877584
1MUwDJ7Rsm6r6CA7vZYnma1UTZpw8MCKgC,$5682.45,3552645314564590
17gjxh3WXcbrY23v91dYX8mvhRi5pAsR16,$548.11,4917440438114540
1CXqdT5CbdX7YyqU5ehyYZHiQMBm4RyFmS,$5725.87,3544284253330390
1JBnK6PHmdqFDcf9Ww9YDNsTPx4WTXv43i,$9851.37,5602245322148505
13yY9WYKqbCtR5XSQz5SbH5nMXxCzMcpSG,$9916.26,3561792910367157
19LHvhLVTbgUmBS4WM4xZyNjukdV5E5GVS,$8106.75,0604194804592070
19tBUGMqkaC17b8s8mdbYa6gdLmGxScEQ4,$5449.85,5432246025772043
1Ji1C4K6kmCyh7BV1vcgyfBiK7JwNWv1fT,$6752.66,337941750805474
1AGx98xX1NCCgNqPXwcLoqdh1VNoHpZH2L,$7936.22,5010124954059346
1A8SZjtgEPoa9JQesTp7HS3oBiS4eRzXxF,$8716.87,4017954543167382
1EwwUNehiXVspKsnLAqdUxcVkvrh1zDVKc,$9633.33,3562626459788291
14Qf3BSXLcJJwhTEbQ8YgddaVD5HSuS9Uc,$7279.25,30077840275996
12ThmBjt8YA5jsBhGyxk246yVTbrrEXdFZ,$388.02,491166171338924756
1Avt7u9pfbsWo26U8pq2xs2mjvM3JobgQC,$913.75,5108753101656027
1Db4Eb4J2Wb8ESSZSLo9vaz1bi59FcYrdQ,$8645.69,6387623294162283
14AtxhAKGJz3TBBoVSaoVJMYYFfgvZdkyn,$6045.97,3551431008886578
1GGFZhGKTPHVs6pS8ANMDHSxkz8HUjRUAr,$6071.39,4041594671976
17XgChhjqSG46Y3gPEFZRWzsyAJ5nQuS2F,$4455.61,3579641363571932
1Ag48FTFucGA66GFGLAwaz6stuQdAStbyL,$3500.17,6334882093248604097
13kHMdngwUsKNRZ8585xiZSo7jBtciNJvY,$2849.92,3532507673180589
13AxBbHJaiSLosM8Z2s3UkcP5wtXsBvTph,$9062.06,6333272594745218
1HLSnnGUqhrxRp3D9Zn2VuAvTJ3eeza75X,$2048.08,375289071507236
139NHiEEEvHkLvoxvYSa9YLeJcjsk7XKWS,$7093.25,5610167343141659
1KbMwRexfrM8PESkwn8Q9nX7MdbCtEmbi6,$3429.81,30574058808948
1Ew4rHyErQ2ukWzQe6tLk2Pxn3fR9cyNo3,$8511.32,677135157895761527
1CyvMynjm7K6WCz3riWGyGzUqEWX74vpgi,$5765.61,5641828003496997990
1D8qM8Zurkkrn5ENVNhSvjQx3Jhi2BY33A,$7723.74,3531639416275490
1ATQFb9zt4oLJQ7emdT9xipAB1HggrsYg7,$4828.02,3585273388148272
1AyrcuGF4EMqhXfFyNnxDpXaq27TuFdH85,$2835.66,3589031316043155
16TifSC3Ad3FJM6aZr6BKavQHZV2Hq3wZb,$5947.74,5602217361495187851
17thcmTYJGpwdEhiKSK1mGc9w2SfmoqxrX,$1723.00,5100135091638173
17brHwTWAgxMqxgBhUEjK7sa4iSvcyqvr5,$362.15,6373337778244089
1GsZ3uHvqxEMnBXnA2zjPCkJgKkPQADDr4,$3430.87,3578936265719477
1EkeY2Fm72ZB69EuGtHayV5PESFQf8dHST,$3792.58,4175003616188160
1HijfzSFcc7EvAMBf9iuYM9yJhhChhndRS,$9096.22,3537136939427900
1FRzpdHTTz1zmFGyN5nef7ERLiQyhMsSbf,$8622.08,3536086993291026
1JMXFCu9z1KauZick1fHtccw5BUebTrbfp,$426.62,30098470432798
141c1moy9tLWXomZ353D4kuW8ZUvWSQeDY,$3871.96,3584941591684488
15iozQd4GC17iBozDFMoJvWjFod2ApF4hB,$6387.95,6763365628341688
17uU5t4cxgJCfM75L44HMJSZTzBfSuLJ97,$9905.77,5203263206060665
1MbfoUhPiNsANL9yDCeKYxbW72p3hH68Vc,$2902.88,374288415772937
12ApiYUkwmbUuLNW3JraY4kNhPZXZ8rpJo,$7587.98,493605902564072497
1NcyM2CanP2W7vauTc6E2waWhhmnAfzUmt,$401.66,5602216701318696
1CKfX4ZcjbxWDYT3PPz1fNP3LefMxk3Hbw,$9928.57,374622774280837
139HNJXNGinz73jQ3RGzxzaLtnunxrTUva,$5279.10,201862977890268
1NQVNQ4Ge8CxotYLWdHXp8eak4q3ErSDFJ,$1646.67,374288967058503
134r8qmMr6pxV135J8sNCjCXkFzKqTECAP,$4468.10,30122627264738
1DozFABu9CVkcrT1XPDiDfqJJG46qoEUSz,$8585.73,3535254424751460
1KkgpmmSWyZc8d96MHDWgDN9ZuCuNQwZLk,$4610.80,3579039696727471
13ajp5CMCL8SsnjJSiM5Mgh4itMLw5iejE,$5704.33,675988435211580488
1HwpowHpGpTA7ELaBVcck86CeuJc8EFKNR,$8526.62,6709841432763249
1CWnvRevRn4UwQXXb7Ab9WT6yngqhVfaoo,$5308.32,5602210166401972
1GMQVWsyyMmAM6VzLytcR48WD1Fa7AFK4h,$158.07,201930503711322
1Jpj9PowecQ8LKpPMg1LaySivudtMnrFED,$5586.93,30457674762378
1AoP4SFXDDoNU4y7gXwbiX5XohGYrmAwtd,$2642.38,3548053009063167
1HMpBY453oRW3QS2v2MU4ujNnE55jDUELr,$2875.11,5602224893410610
1KE3BnGFeyjBPCcYcRcbsUsBHXdb4457Jh,$3397.33,5342887013599507
14yeQLuUQUoRqNRfcT9GJt4onWaUZdCi9o,$8858.77,5132988354993095
1PimwjkQn39RR5KBrRtZbkrZjTZneGiw1e,$1847.13,5602238645013779
1CwBVzk5ijvMPxmh2BfbNcYtrvMdxEQEjc,$4837.26,560223208753259186
1163YhJgVR2RYZGBGz6WAe8iGuHRm6ZUi9,$3560.92,201655146218373
15pn2GB4NcKusJ6d7GTfUG3KKfEGc2brL3,$2895.19,501886440035935331
1DuCQXBJqCYuCzzs3jUjRjBNJ4soKhPSvF,$666.25,3558118155016207
12xfL1Uwr9nVncqt9BSM4sjDYiiCuL7buZ,$7283.11,4903363033396724
1FB2hjMkF9C73SkJ6YU1vgUisdAtJZrYL5,$4610.81,67711601888403809
19MnhVdVood98NHANX6wetuHpEGmQUkPrb,$3661.46,3583825017014860
12NAUsM32aNB7MPjivAN3DJNS5mfPhMWTF,$1800.97,3577762968188013
19FAkoVN5FKCjraSNNNhitbAaY7rdMtaCe,$1486.13,3569468211177684
1K4hLLuHt8NJHu4wBu8tNvQvMtwK9ULSWN,$7282.34,50185246752257916
1NbDN6VAJRcvc9EtBoprGCFBPKTEgxRi8x,$603.24,3584346025638128
18Zx1LBvuttHYZZ2yUeGsScHPku5iVCx1b,$3081.27,3538635448140036
1PrwmfCxqx8b3TYRznMuZBKvBAi9SjpRwi,$6062.27,5491239471104496
19ieLPne6FDzjJpPDtEVC1ysXW1C1sQRhg,$7005.56,3547991088082239
1Jqb1fFzdPPzp47CiPzssmaUFDXNA6JPzr,$8799.29,3547721023612174
19GFbGcheTkbwm79j2XHHVEHdGgTfXRpRC,$3168.17,3552078406023087
1Pp9KV7ywW19rDSAdoFXsHf328tBDzcNBN,$5653.07,3569412991582572
14EN2BpLTRHtbwHh55fbSCY7tCVz1Z9Nfo,$6172.15,337941329859762
1EqYyTKy1nqQZU8yASk2vvUYNCSQRTg6Aa,$4431.00,06041332663893225
1FD1rn6gfdSie4tdffLktMDgTUiL9eYgRi,$6603.60,5602222384862736210
1Lv6yqKUzzzFDTVmRumHemPKHzarMFtZQA,$6300.61,6391953536150307
16AQv4se2w5ob1Bxv1zyHmrKWso5hGCr3j,$1212.07,375212488264415
1MDaWz9wupCZsPscM6ky9WAop1BQRveMy7,$5379.02,372301591566387
1McHD6Yydw4LvaWr1gi3Dkmhpko4yA4nSU,$523.26,3551380606940867
1KrcXXgGsaBCo1tkbCsWK6nGM2TuJGrmzB,$838.97,30115470505488
1ACpm1zQ2HBN34A8KJ46fgofWrKnm4RbdA,$5060.08,3589206775900976
1PwmrLf6NyWmPAHDfMB7xetj7QKBxGgC8o,$3904.52,3566991678229139
18uwqprQN9VjmJGcUSt9YfkK6StAfvfENv,$1293.68,3580068003009445
1NyVYn59csB49LfHLJYJJNHCsdVrufVjxu,$8195.49,5559517067423076
194VYytiTdgHctBzcxjGepz9Z6qNJTknyX,$230.68,30187335110598
12N7i5D6f8WQj6cLJSBSmASEBc2ZtEFu3S,$3290.02,6333118415162510513
1Hu5tBuKKcGwytBU44fZwRJMnZB4bTRSZ1,$9407.97,374288586757139
1JBXcDH1ipqWrpfeXxfLMoccuRxWWQVqKd,$8919.85,3530971208953971
13SVETSgY26z4TVf4htvz7zXpjAFLU8wAW,$9946.15,560222213727387841
17tqG2aAC6rRsadGov3RpGoDXePzuFa6oT,$4255.44,337941329517303
1AkcnBr6Uzf3S694c4NV4rNahop2Re2EY2,$7724.80,4041590287645
1D1p8Wm811o9diAaVSsbUnAoY2GiLZSzj3,$6470.96,3570559159515633
1MQYjAp9yVUvvDWr2NcCnbvWpczcUAxksC,$1305.66,5100135606320721
15NGNHKCe469PW4392iq38xPetdQ23QLo3,$8089.64,3535474182661459
1CkRzcYR6d1Hi3ML4jDgA98XqmR5ZTzqDR,$5450.47,3587236042609938
16zSSdotec4M1LW1KmfKqR2nHjgg6mz7Kh,$9639.21,3560477726089010
13Xd6fbB374HdpRuLPA5gFyc4JLmSA3NGy,$1690.74,3528401247490540
1HRFRACC1B5tdh7gAVLPmTWa3sDeVdJ59w,$6700.73,3530089584518092
1NEqG1ARMS6Cx1AVKunqkBqesS2uEaN6UR,$4931.30,3559817747528244
1BKwPxLiDPXQHmj9jNQBK4tCHYW8UpvyCc,$2771.55,201733992534852
13zuEk5Shjtw85XNk8d1R9gRjaYgUhTe65,$2367.79,3550855118417513
19HPoUnCS6jnNu6JGE8XtuxrpbMPRZ3E6V,$6267.08,337941194304258
1NQFm68TcsYBivdsD1L29CoaaW6caygrEd,$7878.27,3576207405322446
126h9pRMa4jZQGEqQj7RYY4Trzscx6EqhF,$6910.25,5100134395261881
1P4CiRRfe13Ld86QecshoJ2gg6WNtNAnPS,$7565.10,3561596824504791
1VNAgVuoqWwe2hz5uUwK9F8gYHmzgJpVz,$969.97,3559411739158358
1MBNdfGCbjBdgTWjuvZzxPDfA5DQUaa2hD,$8367.05,372301903914291
1BMXGgFmDeAWgB2fL7Mpm53WT7osgjW1SA,$8523.58,5329098009680643
1DEjtsU1ybVcDX66pdBkb8qYefMFmodkAz,$730.29,3578669065817916
1GXdbt5dPmarewstpNkSsM7nNR1EejA2iC,$6477.35,3568957515322005
1DB9geYXC31h96VmzKbPTd2zyrwm21xm7M,$5807.75,4913449756433907
1D3yQBeLth5vRENF6Jsts7pXLcyyYkMAE9,$6574.51,5610323477462342
1L1tZmJrxNNkhPjo8S2PS49GHFR3vGgqsr,$3495.55,5048372142151709
1BL6PuxD9q5jG4JkHEhFSjbf1ALxJihZVE,$9071.28,6304187035936305763
1JKtFox57mdyhez1XctZT4BPrPrVFg64os,$2792.34,5602258927890959
19ngyZNB57HpBRpqumgfCdi8swv8oEgz9M,$1690.92,5010127598625471
1NNq19WxGimfdzeye47CeL17qcDmpbVRXx,$7915.49,4026585261606935
15nk6jzYaco8xdAYCMZWNZ97rcHmdGcfB5,$7425.36,30225158098472
1LGKVvHkfWELPuBLsXsLZh3wWH9dWwc4kg,$8476.92,4913015474018005
1CJZZVGLvSGRLQY36wDecKc1xaUGHEbdTA,$343.60,4405819129420457
1SXzZscrfiNJohspae6ErYLfSbGZAVzqP,$9049.04,201901242766380
1PwAfbGHzV5GaxrZpE9vbMVbrDJABMfYjA,$3200.12,4175004089037876
1Ao4dswTfun4eUbrranBrbD6RjDmvBpCrQ,$9915.48,6393495515422032
1FHyCte3Le3R5pFS32AmhjrJkPvopvrPBc,$4486.96,5610966639053472
1By5Ff9qgUeuG8UVXHnLcVrzzu8iF3vFto,$589.11,3583194697809226
16gAi3qhfcZ7Z4UpTyVRogGDPFa6YSJrM6,$3139.52,56022179926901479
17tqQz69wepyTjHCHbaKAuDV6U3E7MLM7w,$5801.60,374622213074841
1HoCZZY2vVXrmyG34nMCbgyZg3WCGWFNzW,$5941.21,3587505043667875
1J5WKj6GaziavjPPKYQp6dPPN1GnvLrn4F,$8863.74,201747532179440
1BvYwBsSB8QRw8fa6t1Mz7ywhu7TAJfni8,$1737.83,3536799058224910
1ATTVHy2TKHftZTAcis1p6PRPVV5LEqFiV,$7594.04,670621642382123022
171Cw962FAwCHDrdS6zYUCyQ3jiGu5YyuU,$2811.47,4917716873433598
18meT4qwTdTHeq4hBjy1K7nmwXdiSE4V2J,$6325.51,5002358255540808
1mcufvsKkXKJB7qkcHoWvEyn9W73hqyBr,$8455.87,5610508009022846215
1DRVgmxk1sJzrZyQnJxMurh9xg2mawGVfZ,$8306.93,30193437272484
18V9i3doqqsUwdzXvv8JYxeK4bwSH7rVqh,$8872.22,4175008350839746
1DXReSih6uqjLCQxDHa1oYUrxTr15wvJxx,$1173.89,344578319469813
1Amtp4mAd6XNSKU4yy7BrQSvZ15LMshazD,$4296.21,3560405518970360
1EzgZLwuQVChYTJzvXshhF4UnVohdBb7iS,$9278.53,4844873434591691
14NqzZcA7X3X4cEGwntCwnZoyLK3rg6vif,$4573.17,6304411597676609
15BtmvsRgdjaPzt9SgnJ1D96jjg7DFe1zw,$8187.27,5018287314222938660
1D3Jy7wYbyNKRRUfzEeBjnzKnQaeg8vfhU,$5637.30,201628537948742
18EaCwefMpA71aiwcUcH9GWCc8HqTM6W62,$7668.00,6304368792715775894
1M8yLD5oHH2SsWdkw9yBf94P576xwdHQzH,$1700.40,3563893534464335
19Ea5kAqVaHoUbWUHa3g5BGX2HQPt1PuT5,$9224.56,493686652646068318
198S9v4vCiyQ8bGiaXzM3pMN2ovzVNTyUC,$8638.50,374283686347832
1EPdLFy3Cpsm2VKk9CMCzpAtU1MvtZBiXJ,$1108.90,3569732321699055
16PtEg7dPF8wL9CqoEmFhBsy92BQcioHCh,$4500.17,3586217034766267
1LFvYPvhHchfpQcU1m2coQWEH8yHM7hzZp,$9481.43,3544801281994382
16semWZCtPDfqCqJYf7doATqjrJ1jiAHdj,$1557.97,3554815094173304
1LjpbHrKYsfDNKf9Pmzf5vpWn9q8ALt9jo,$2250.92,3540072649216090
1GmxudLPrqKqRZRDkaX1Fwpiko4dTmqEuZ,$7838.31,3570196783379514
1HrBfRgYGAo8reQJ9jDTvHTmHqRinwXYgn,$985.60,341007501533627
13SAJCHp1xUUnSHxMM8m6bx4WzYgfjYQPN,$3556.66,30465425484762
1HwFz43KwfquPP1jAqgaNyhFiRU6zKHDf4,$9417.52,564182725352012337
1Bs7mtAkE5UZxazauMweb6CiCipoi2vaJR,$9297.30,5602258383516403
1FCa8MYDJTrF2YaE5MYfjdnjVV1mReN1ak,$4899.81,6706853157492532744
1D159UFUomPgnZfiDw5t8TmRm8DWj6JcEC,$8832.56,3537869987513839
1EMUm5ksKfJmgAjPtoBkFpF52kkYrm3WuA,$8342.75,201434921578199
1G2gA9ZfL2BZgW7Aw68xcuh1GGUNs3Dx7t,$1823.13,3573885079899188
131XWHUxCnZX1DG3h6bQYVJSy6dVNB91N9,$1805.14,201908991214918
16EzLTZG6SU5d5ujseAxT6HFY9Ajw1kkiq,$5200.88,5602217790291703
17nd4ACUF9Sb4m6zcJ2Qmyfe32JCgMXp6v,$184.33,3531557324690313
16MSEXhvjJZjhd9CJscsjz1sQRJMrKwhUh,$4546.82,493600330874426622
1EQdPdnysAyzAYn7HE4iG92fUMPjJEciZa,$4247.62,3583287738950866
149cBjwH5NEGok9ywM33U2xrQJtmeGQVLw,$278.34,3532487552610818
1HUxtCS7ZP1AzkHULyERDGqMryX9fqkGbm,$2712.43,4026860842484817
1Ef37PZck8NFtkqD1vQuHQkfBUDBdjFhbe,$1161.82,3564112939210212
1CotyheGt67SZgvC66B65oTimfAJWGGxt2,$6893.88,3564166239750459
1BHRkzntCvkQHxHTVy74wb3FvqgtxxzimU,$1843.08,201455110941443
1KAz7AiPqUyd3dWP3JNvUbNXB7tD5N7hzB,$1963.33,4017959250481
17znND8oQcg6k1uCBdXR9mVkSYztW2w77y,$5624.26,3573676306669738
1FCag1ssUm6etMcjcPRfAf8VCdvSmMLEi,$4807.83,3529433874373342
1ADQGTbvFxVgVRhcYjYN1Wqce57sT5nNVP,$3063.40,3563982074420201
17rAxhbPgWrwGtLiAPpTxDEMJ2tHXQkWEq,$266.04,5602230317902462
1DrpChrLkNeqggu9gTka6ERfVnDZD2KB4Z,$6759.03,3581323727395599
13DWq7HJfvUKePhG9X9tWYsAEegds3LBtf,$2347.39,4041591896824
1NFkaE8x1k8C7ZRVJ7AafwHL4ZR7Vbq4Cd,$2571.76,3529856699883253
1J3RPaXaVHfK3KiwQXmu6obupGBGkJFN74,$2814.76,6389763947725587
1D4D2nq4WxqTuvsTeCY2X9dEy2aTh1BHNo,$2688.41,3560110001769523
1F2vLN5WKFUXX6QX99MdwZZ46hmSAwuAqT,$140.31,3546997898189149
1M76HnU3FERbomwnMd8QJLhoVA7us6j5Dw,$7099.56,4844163967548130
13Wr6dJRaXg55GCzsJ6PDAhNs8Q76pKExa,$5926.16,3580877019092421
1DrCGYeAu3KqMhPN8hzCDhAEHvuzpNj8cu,$4030.19,3555796818001121
1NYr35cuEx2HjNHdJf8yJh1JHwfExf6Ubm,$4724.23,201494126671702
1EQFP6r393Mm7XimujvT7vmmJBiD9N2cpK,$7012.15,3542490641482825
1Cccpino7QkrA7CPL6bqEKCE47iEnTJWTA,$8335.80,67715760521991517
13Yqa5uoD41xgrLMbAikpcSewq9rSGZGWj,$3676.47,3564656508978336
1JNu1as1friD6dRm47haSoKN8DQTe1ov1z,$8681.39,5373854558368542
16VX7p3vUW1q2JpcVzDu7FLwHh1abtTACv,$5638.35,3543995642352438
1GCUX3ZQ7KdAEvpg5xdM2GZiqAem5oVYub,$4601.99,3543774288588211
1G51hQUoaDUYRZRbmaUuCvFKU63h4MWYGY,$3930.59,201626665898176
1MuBZ9n7Vwh9ucJrHvv2jnB3mohzyh3bpp,$1063.26,56103598755923878
1DJyCzXm865AzktGoS8AF8B1bL5NdJWwPP,$5277.40,5572092102835406
1FU8gFPQjgdEuqzu9G4jW2r6GiGrTeAnnE,$3474.52,63043333519748968
1CobPre54y9aXbmNmNAUimHPJZ5Ar968s5,$9770.15,3542647496610475
1PdkcU1AeiJtf5opW7h2vukYijBrihEutJ,$8154.72,491186197834756000
1B2GBovYc2me3CLYb14DkVutYKQUArrFth,$8829.98,5641825029569609
1EzLmzbYc4imSkwY94NgzERCkM7WGmkP1E,$7352.89,3552505844264253
195Ptxfb4Ny2ytf88iaScSGdVC9feEXXSv,$7266.91,67597266060471922
1EuQuxbgFwSuXx3cS9xF3KGbCPHTcs2yck,$2243.17,589395884672095611
1LRiTKQ7y3weehCg6iKrvdi9orhLHs6T3G,$1970.20,3533674082906225
1Jvis4iWwrJ5Ho3my85fm1mFxPJAm39T1U,$9433.02,630437561675797672
12qVZMFTvh5GsBdchUQkvpUff3XRjWXHeU,$5936.52,3561737561335367
1PBgjvD9vEueGVXqR8cJsg5jcwY7oG3gAi,$8950.07,374622739453594
1Nu1G5PbdFjnmCZjszmCcsVqjcjeQpSCdG,$3488.11,3528969073686415
1FMfcEvmgXsYMKfksj3ejUGd2yV5YDdrUt,$3093.85,5602239242002058
1EFfvXCvdBdmRV21qXoJMzz88XJ1a5EEog,$3520.88,30449004594183
1CB41H2kTne4fh94gquiFqS1U4JRXZEdkS,$2379.64,3589469607496148
1FxEJPZYRhHB8FS6Tv37mPSD5CPyugEFfY,$3944.79,3584174979927861
122tdLRvUGJuDBPqu1kGgvybQYWUpP68HN,$94.31,3536854233704714
14WLoAPdTMQ4hFsa7mtXPAtQ5GN5zgeuTw,$3804.42,3558958806835392
1P91rrUeoxzHcWGNS2YB53JktKaPFFyrru,$7094.34,3538052296765072
1LiGSBjNodgaWpwp5pYdQso2q9M9juZXuv,$5559.39,3568770451071761
1EwUJxRKBMK6cXWFW9K61HySDMoqws362y,$5236.15,3549555126073530
1N79VhfXio1WrpxNfHT4Wi6TSKgehYQRTJ,$5171.60,5602222501876552
1BdZpUhiDZ5yD1eAW4uNYhboVMhzwJ5gh5,$4124.54,060401642710560507
1NMDUeFWdkKCy1jcMrRd94MQhtBKCPoGNj,$1405.23,6373927944147677
1B18yEAs6eoWUG6tVTFucU6a29g4nY4tqV,$1519.46,5602227686651639
1QFPyj7LFD8dkHrHmxLnQMz9sFHTA8EDS9,$2213.17,4917495198333276
1KfFdoqsUU1Z4NNxYQbZ6n9qHhzxxH2Vwj,$1462.62,374622597860880
1JjnmCf7reBF9CzSo2kPbxBt7tyH66VSxM,$3544.68,5641822093561372
1MmN891KPdjhbcxGKPAcqphagXgvpGb28M,$5541.30,5515770909805199
13ZsYmR3fcUeWVUCvzSi1Ct6vhiSToDR35,$3762.79,3543446504992259
1Kb4eAWuCi3iCZJuxDy9uvipkTH9k2mRGb,$2014.33,3582021655109854
1D1tpUGApjaZsPNoXSbBG4PFQnamfPNmP6,$3551.08,3573475751300612
1EtHpBrSyy9y8BJNms8PSmse7YeLaCAHRj,$5139.38,3537221805831730
15kVtU6sfnynmR6BNCyUdCaZ1Gn3rBqY2N,$2704.38,201805146656912
1EU7KBuY4fwuM6dGsQ5VpxeYHYbBU5RiaN,$3186.18,3531591358435758
1JLXnYZZiG5rjbNuL2HcJiVTxyXbS5P4nq,$826.86,3557524523943181
